Quarter,State-from,State-to,Year,Avg. Fare,Month,Day
2,AL,ID,2001,176.3409091,3,1
4,AL,ID,2004,236.6282051,9,1
3,AL,ID,2004,197.5047619,6,1
2,AL,ID,2004,195.765,3,1
4,AL,ID,2005,187.1216561,9,1
3,AL,ID,2005,195.9984127,6,1
2,AL,ID,2005,222.73,3,1
1,AL,ID,2005,239.4157895,0,1
4,AL,ID,2006,224.516129,9,1
3,AL,ID,2006,223.2909836,6,1
2,AL,ID,2006,252.5287037,3,1
4,AL,ID,2007,269.1447368,9,1
3,AL,ID,2007,246.7509091,6,1
2,AL,ID,2007,241.9756757,3,1
4,AL,ID,2008,271.2086957,9,1
2,AL,ID,2008,263.656,3,1
4,AL,ID,2009,270.3409524,9,1
3,AL,ID,2009,270.7820513,6,1
2,AL,ID,2009,187.1559006,3,1
3,AL,ID,2011,276.727619,6,1
4,AL,IL,1996,109.9135797,9,1
3,AL,IL,1996,115.9998715,6,1
2,AL,IL,1996,117.9657072,3,1
1,AL,IL,1996,114.9104032,0,1
4,AL,IL,1997,122.8874303,9,1
3,AL,IL,1997,123.5998422,6,1
2,AL,IL,1997,122.6022528,3,1
1,AL,IL,1997,116.8954489,0,1
4,AL,IL,1998,127.7149755,9,1
3,AL,IL,1998,128.4718241,6,1
2,AL,IL,1998,130.7078649,3,1
1,AL,IL,1998,128.4072181,0,1
4,AL,IL,1999,125.515616,9,1
3,AL,IL,1999,131.640389,6,1
2,AL,IL,1999,134.6852284,3,1
1,AL,IL,1999,140.9966097,0,1
4,AL,IL,2000,135.0608838,9,1
3,AL,IL,2000,131.6443189,6,1
2,AL,IL,2000,134.7227101,3,1
1,AL,IL,2000,140.6294523,0,1
4,AL,IL,2001,127.1373681,9,1
3,AL,IL,2001,124.3487626,6,1
2,AL,IL,2001,136.1754026,3,1
1,AL,IL,2001,139.8842243,0,1
4,AL,IL,2002,133.388113,9,1
3,AL,IL,2002,141.4614254,6,1
2,AL,IL,2002,152.4348945,3,1
1,AL,IL,2002,141.9886739,0,1
4,AL,IL,2003,142.3864071,9,1
3,AL,IL,2003,137.6115793,6,1
2,AL,IL,2003,142.1345662,3,1
1,AL,IL,2003,141.1400722,0,1
4,AL,IL,2004,141.2545489,9,1
3,AL,IL,2004,142.7120387,6,1
2,AL,IL,2004,144.9545223,3,1
1,AL,IL,2004,144.4583734,0,1
4,AL,IL,2005,149.5452369,9,1
3,AL,IL,2005,139.0721381,6,1
2,AL,IL,2005,142.3386349,3,1
1,AL,IL,2005,140.9688172,0,1
4,AL,IL,2006,166.1751543,9,1
3,AL,IL,2006,152.5709647,6,1
2,AL,IL,2006,162.6328993,3,1
1,AL,IL,2006,155.2442767,0,1
4,AL,IL,2007,151.7316708,9,1
3,AL,IL,2007,152.5972085,6,1
2,AL,IL,2007,150.3768516,3,1
1,AL,IL,2007,150.5878916,0,1
4,AL,IL,2008,178.3849118,9,1
3,AL,IL,2008,178.9117248,6,1
2,AL,IL,2008,161.1727703,3,1
1,AL,IL,2008,156.5358473,0,1
4,AL,IL,2009,169.1914934,9,1
3,AL,IL,2009,169.9837096,6,1
2,AL,IL,2009,173.8213758,3,1
1,AL,IL,2009,176.71208,0,1
4,AL,IL,2010,181.897658,9,1
3,AL,IL,2010,195.4872595,6,1
2,AL,IL,2010,198.5216396,3,1
1,AL,IL,2010,192.189819,0,1
4,AL,IL,2011,225.6358563,9,1
3,AL,IL,2011,225.9283683,6,1
2,AL,IL,2011,217.2805282,3,1
1,AL,IL,2011,201.4686057,0,1
4,AL,IL,2012,181.3403533,9,1
3,AL,IL,2012,176.8087728,6,1
2,AL,IL,2012,204.4082925,3,1
1,AL,IL,2012,227.3468244,0,1
4,AL,IL,2013,200.263585,9,1
3,AL,IL,2013,209.6534999,6,1
2,AL,IL,2013,190.050697,3,1
1,AL,IL,2013,179.7884402,0,1
4,AL,IL,2014,197.723262,9,1
3,AL,IL,2014,202.9821134,6,1
2,AL,IL,2014,205.7280115,3,1
1,AL,IL,2014,210.8718316,0,1
4,AL,IL,2015,207.3679357,9,1
3,AL,IL,2015,215.8044258,6,1
2,AL,IL,2015,209.5182365,3,1
1,AL,IL,2015,206.0668069,0,1
4,AL,IN,1996,148.671,9,1
3,AL,IN,1996,163.605163,6,1
2,AL,IN,1996,191.5924769,3,1
1,AL,IN,1996,198.1465214,0,1
4,AL,IN,1997,188.6110873,9,1
3,AL,IN,1997,188.0484665,6,1
2,AL,IN,1997,197.3699136,3,1
1,AL,IN,1997,204.5027852,0,1
4,AL,IN,1998,183.6988879,9,1
3,AL,IN,1998,195.2604175,6,1
2,AL,IN,1998,196.0009067,3,1
1,AL,IN,1998,206.627821,0,1
4,AL,IN,1999,154.7933884,9,1
3,AL,IN,1999,207.7173149,6,1
2,AL,IN,1999,177.898152,3,1
1,AL,IN,1999,211.095683,0,1
4,AL,IN,2000,191.5731452,9,1
3,AL,IN,2000,200.2842365,6,1
2,AL,IN,2000,212.5767065,3,1
1,AL,IN,2000,229.2995776,0,1
4,AL,IN,2001,151.6217957,9,1
3,AL,IN,2001,168.0935584,6,1
2,AL,IN,2001,189.2927564,3,1
1,AL,IN,2001,187.3601023,0,1
4,AL,IN,2002,210.3712913,9,1
3,AL,IN,2002,207.020323,6,1
2,AL,IN,2002,191.113635,3,1
1,AL,IN,2002,166.0858947,0,1
4,AL,IN,2003,184.3839643,9,1
3,AL,IN,2003,194.3286374,6,1
2,AL,IN,2003,204.2614157,3,1
1,AL,IN,2003,197.990596,0,1
4,AL,IN,2004,190.7587456,9,1
3,AL,IN,2004,203.585119,6,1
2,AL,IN,2004,208.5515439,3,1
1,AL,IN,2004,204.3555669,0,1
4,AL,IN,2005,229.2608777,9,1
3,AL,IN,2005,204.310144,6,1
2,AL,IN,2005,219.64667,3,1
1,AL,IN,2005,183.850068,0,1
4,AL,IN,2006,239.8111498,9,1
3,AL,IN,2006,262.3940945,6,1
2,AL,IN,2006,285.3935381,3,1
1,AL,IN,2006,253.3183327,0,1
4,AL,IN,2007,218.3741936,9,1
3,AL,IN,2007,265.0405594,6,1
2,AL,IN,2007,260.207662,3,1
1,AL,IN,2007,278.3089147,0,1
4,AL,IN,2008,282.7213581,9,1
3,AL,IN,2008,327.4501624,6,1
2,AL,IN,2008,250.641092,3,1
1,AL,IN,2008,275.3990875,0,1
4,AL,IN,2009,181.9372832,9,1
3,AL,IN,2009,239.363173,6,1
2,AL,IN,2009,248.279,3,1
1,AL,IN,2009,256.2086777,0,1
4,AL,IN,2010,209.3800555,9,1
3,AL,IN,2010,211.9884965,6,1
2,AL,IN,2010,219.391573,3,1
1,AL,IN,2010,214.3645833,0,1
4,AL,IN,2011,252.4010164,9,1
3,AL,IN,2011,239.1918882,6,1
2,AL,IN,2011,247.2215688,3,1
1,AL,IN,2011,228.3843986,0,1
4,AL,IN,2012,256.6375302,9,1
3,AL,IN,2012,237.8131485,6,1
2,AL,IN,2012,275.7883065,3,1
1,AL,IN,2012,279.9540669,0,1
4,AL,IN,2013,317.4267606,9,1
3,AL,IN,2013,293.3529474,6,1
2,AL,IN,2013,264.1620054,3,1
1,AL,IN,2013,247.1734437,0,1
4,AL,IN,2014,282.1231649,9,1
3,AL,IN,2014,334.4648069,6,1
2,AL,IN,2014,326.8067277,3,1
1,AL,IN,2014,316.0362869,0,1
4,AL,IN,2015,314.0352893,9,1
3,AL,IN,2015,322.7781972,6,1
2,AL,IN,2015,303.1283154,3,1
1,AL,IN,2015,302.7873984,0,1
4,AL,KS,1996,259.2226804,9,1
3,AL,KS,1996,242.3365591,6,1
1,AL,KS,1996,245.1666667,0,1
4,AL,KS,1997,257.485,9,1
2,AL,KS,1997,251.4046875,3,1
1,AL,KS,1997,261.951,0,1
4,AL,KS,1998,199.2190476,9,1
3,AL,KS,1998,232.9474138,6,1
2,AL,KS,1998,271.6632075,3,1
4,AL,KS,1999,267.9457944,9,1
3,AL,KS,1999,275.9157895,6,1
1,AL,KS,2000,277.2268817,0,1
2,AL,KS,2001,246.5760684,3,1
4,AL,KS,2004,238.8198276,9,1
2,AL,KS,2004,240.225,3,1
2,AL,KS,2005,218.6468085,3,1
4,AL,KS,2014,246.758,9,1
3,AL,KS,2014,285.809,6,1
2,AL,KS,2014,343.315534,3,1
4,AL,KS,2015,286.6284483,9,1
3,AL,KS,2015,294.25625,6,1
2,AL,KS,2015,288.52,3,1
4,AL,KY,1996,106.5150326,9,1
3,AL,KY,1996,81.57720588,6,1
2,AL,KY,1996,88.0318569,3,1
1,AL,KY,1996,94.525,0,1
4,AL,KY,1997,88.60385906,9,1
3,AL,KY,1997,96.76,6,1
2,AL,KY,1997,89.79040307,3,1
1,AL,KY,1997,93.11988417,0,1
4,AL,KY,1998,94.43503001,9,1
3,AL,KY,1998,119.4879991,6,1
2,AL,KY,1998,123.5798393,3,1
1,AL,KY,1998,88.83268482,0,1
4,AL,KY,1999,114.4167589,9,1
3,AL,KY,1999,110.1698,6,1
2,AL,KY,1999,110.8001135,3,1
1,AL,KY,1999,108.3624106,0,1
4,AL,KY,2000,126.7622881,9,1
3,AL,KY,2000,126.4590751,6,1
2,AL,KY,2000,136.3249901,3,1
1,AL,KY,2000,90.34208675,0,1
4,AL,KY,2001,78.46861042,9,1
3,AL,KY,2001,79.96792279,6,1
2,AL,KY,2001,80.1477908,3,1
1,AL,KY,2001,140.0106944,0,1
4,AL,KY,2002,81.93509235,9,1
3,AL,KY,2002,79.92041199,6,1
2,AL,KY,2002,149.9246364,3,1
1,AL,KY,2002,78.97838785,0,1
4,AL,KY,2003,83.1529623,9,1
3,AL,KY,2003,79.70062556,6,1
2,AL,KY,2003,84.90354868,3,1
1,AL,KY,2003,84.19446764,0,1
4,AL,KY,2004,85.63688845,9,1
3,AL,KY,2004,84.74755877,6,1
2,AL,KY,2004,89.49488536,3,1
1,AL,KY,2004,89.91109969,0,1
4,AL,KY,2005,83.6701845,9,1
3,AL,KY,2005,82.06409203,6,1
2,AL,KY,2005,87.67554019,3,1
1,AL,KY,2005,87.55508021,0,1
4,AL,KY,2006,84.53824982,9,1
3,AL,KY,2006,88.24514673,6,1
2,AL,KY,2006,94.25121612,3,1
1,AL,KY,2006,88.38981399,0,1
4,AL,KY,2007,91.05140315,9,1
3,AL,KY,2007,92.22121834,6,1
2,AL,KY,2007,90.91776139,3,1
1,AL,KY,2007,89.76342229,0,1
4,AL,KY,2008,102.8695585,9,1
3,AL,KY,2008,106.1064167,6,1
2,AL,KY,2008,101.092,3,1
1,AL,KY,2008,92.54366776,0,1
4,AL,KY,2009,96.62760736,9,1
3,AL,KY,2009,92.46636691,6,1
2,AL,KY,2009,95.10677966,3,1
1,AL,KY,2009,98.1139881,0,1
4,AL,KY,2010,111.4235915,9,1
3,AL,KY,2010,115.5565737,6,1
2,AL,KY,2010,109.4910417,3,1
1,AL,KY,2010,107.5408027,0,1
4,AL,KY,2011,114.5711581,9,1
3,AL,KY,2011,126.7368895,6,1
2,AL,KY,2011,137.4774105,3,1
1,AL,KY,2011,124.991,0,1
4,AL,KY,2012,221.5793548,9,1
3,AL,KY,2012,213.1433962,6,1
2,AL,KY,2012,173.7480519,3,1
1,AL,KY,2012,154.7896679,0,1
4,AL,KY,2013,235.5411226,9,1
3,AL,KY,2013,232.8179104,6,1
2,AL,KY,2013,220.7631579,3,1
1,AL,KY,2013,199.6956897,0,1
4,AL,KY,2014,253.5342525,9,1
3,AL,KY,2014,232.4525316,6,1
2,AL,KY,2014,258.7768183,3,1
1,AL,KY,2014,237.9653226,0,1
4,AL,KY,2015,293.0147059,9,1
3,AL,KY,2015,329.9948681,6,1
2,AL,KY,2015,325.6404446,3,1
1,AL,KY,2015,289.8456762,0,1
4,AL,LA,1996,102.23851,9,1
3,AL,LA,1996,110.0554125,6,1
2,AL,LA,1996,152.1157066,3,1
1,AL,LA,1996,150.1568195,0,1
4,AL,LA,1997,104.0473162,9,1
3,AL,LA,1997,99.09040645,6,1
2,AL,LA,1997,108.5911833,3,1
1,AL,LA,1997,104.853249,0,1
4,AL,LA,1998,123.642661,9,1
3,AL,LA,1998,122.6835635,6,1
2,AL,LA,1998,114.5989201,3,1
1,AL,LA,1998,104.7783077,0,1
4,AL,LA,1999,163.1737977,9,1
3,AL,LA,1999,171.9637841,6,1
2,AL,LA,1999,127.7200793,3,1
1,AL,LA,1999,126.6536954,0,1
4,AL,LA,2000,126.1032727,9,1
3,AL,LA,2000,175.0930884,6,1
2,AL,LA,2000,119.0369897,3,1
1,AL,LA,2000,117.5397355,0,1
4,AL,LA,2001,104.6088298,9,1
3,AL,LA,2001,101.1723598,6,1
2,AL,LA,2001,110.9900991,3,1
1,AL,LA,2001,109.6246613,0,1
4,AL,LA,2002,95.72468516,9,1
3,AL,LA,2002,98.46915016,6,1
2,AL,LA,2002,123.3896268,3,1
1,AL,LA,2002,105.5024056,0,1
4,AL,LA,2003,113.1152793,9,1
3,AL,LA,2003,104.1634311,6,1
2,AL,LA,2003,110.5831691,3,1
1,AL,LA,2003,108.8873944,0,1
4,AL,LA,2004,122.6404656,9,1
3,AL,LA,2004,117.1714393,6,1
2,AL,LA,2004,128.725439,3,1
1,AL,LA,2004,107.33545,0,1
4,AL,LA,2005,156.7818182,9,1
3,AL,LA,2005,119.2977817,6,1
2,AL,LA,2005,120.8187258,3,1
1,AL,LA,2005,111.352714,0,1
4,AL,LA,2006,159.4657392,9,1
3,AL,LA,2006,162.5806995,6,1
2,AL,LA,2006,202.5476354,3,1
1,AL,LA,2006,164.9274436,0,1
4,AL,LA,2007,149.1654807,9,1
3,AL,LA,2007,162.1486069,6,1
2,AL,LA,2007,171.2397576,3,1
1,AL,LA,2007,187.7513664,0,1
4,AL,LA,2008,100.3731507,9,1
3,AL,LA,2008,100.1564757,6,1
2,AL,LA,2008,96.19342105,3,1
1,AL,LA,2008,92.33436214,0,1
4,AL,LA,2009,108.492563,9,1
3,AL,LA,2009,148.1099775,6,1
2,AL,LA,2009,99.81185357,3,1
1,AL,LA,2009,104.0683666,0,1
4,AL,LA,2010,127.1606625,9,1
3,AL,LA,2010,169.2915573,6,1
2,AL,LA,2010,172.6997724,3,1
1,AL,LA,2010,164.6858664,0,1
4,AL,LA,2011,141.247205,9,1
3,AL,LA,2011,150.295678,6,1
2,AL,LA,2011,152.2514768,3,1
1,AL,LA,2011,139.7141176,0,1
4,AL,LA,2012,147.8357447,9,1
3,AL,LA,2012,143.6039055,6,1
2,AL,LA,2012,144.4963884,3,1
1,AL,LA,2012,153.4332368,0,1
4,AL,LA,2013,209.7572614,9,1
3,AL,LA,2013,198.8181185,6,1
2,AL,LA,2013,155.6307275,3,1
1,AL,LA,2013,144.2781818,0,1
4,AL,LA,2014,255.1042056,9,1
3,AL,LA,2014,252.1934272,6,1
2,AL,LA,2014,278.425641,3,1
1,AL,LA,2014,227.0733333,0,1
4,AL,LA,2015,314.5595623,9,1
3,AL,LA,2015,285.2962656,6,1
2,AL,LA,2015,297.8609091,3,1
1,AL,LA,2015,269.3608163,0,1
4,AL,MA,1996,244.4230105,9,1
3,AL,MA,1996,325.6240621,6,1
2,AL,MA,1996,311.8578431,3,1
1,AL,MA,1996,337.5528302,0,1
4,AL,MA,1997,238.4721933,9,1
3,AL,MA,1997,227.417757,6,1
2,AL,MA,1997,238.8755521,3,1
1,AL,MA,1997,246.318267,0,1
4,AL,MA,1998,204.701557,9,1
3,AL,MA,1998,221.3060566,6,1
2,AL,MA,1998,262.9263309,3,1
1,AL,MA,1998,281.6280045,0,1
4,AL,MA,1999,170.1415737,9,1
3,AL,MA,1999,159.3812942,6,1
2,AL,MA,1999,175.321265,3,1
1,AL,MA,1999,198.4788984,0,1
4,AL,MA,2000,194.3772573,9,1
3,AL,MA,2000,191.0733455,6,1
2,AL,MA,2000,195.1613666,3,1
1,AL,MA,2000,197.7884393,0,1
4,AL,MA,2001,157.9385965,9,1
3,AL,MA,2001,163.890866,6,1
2,AL,MA,2001,184.6132867,3,1
1,AL,MA,2001,201.7662512,0,1
4,AL,MA,2002,178.5389296,9,1
3,AL,MA,2002,177.7266566,6,1
2,AL,MA,2002,193.4661145,3,1
1,AL,MA,2002,191.6548452,0,1
4,AL,MA,2003,197.9647528,9,1
3,AL,MA,2003,195.4251351,6,1
2,AL,MA,2003,195.5594872,3,1
1,AL,MA,2003,204.5980583,0,1
4,AL,MA,2004,193.2573059,9,1
3,AL,MA,2004,193.1599017,6,1
2,AL,MA,2004,197.4501401,3,1
1,AL,MA,2004,209.3842767,0,1
4,AL,MA,2005,202.1079122,9,1
3,AL,MA,2005,193.7578947,6,1
2,AL,MA,2005,194.0722294,3,1
1,AL,MA,2005,187.1392176,0,1
4,AL,MA,2006,227.5221333,9,1
3,AL,MA,2006,244.5011379,6,1
2,AL,MA,2006,242.046568,3,1
1,AL,MA,2006,222.7564972,0,1
4,AL,MA,2007,241.6608696,9,1
3,AL,MA,2007,249.5626168,6,1
2,AL,MA,2007,257.3661111,3,1
1,AL,MA,2007,233.8052326,0,1
4,AL,MA,2008,243.6414118,9,1
3,AL,MA,2008,272.1652411,6,1
2,AL,MA,2008,270.4143917,3,1
1,AL,MA,2008,247.1519517,0,1
4,AL,MA,2009,214.8046815,9,1
3,AL,MA,2009,213.3563025,6,1
2,AL,MA,2009,214.4273472,3,1
1,AL,MA,2009,216.5004167,0,1
4,AL,MA,2010,223.899345,9,1
3,AL,MA,2010,223.3965782,6,1
2,AL,MA,2010,235.4133077,3,1
1,AL,MA,2010,222.4692731,0,1
4,AL,MA,2011,235.0780236,9,1
3,AL,MA,2011,228.0017263,6,1
2,AL,MA,2011,246.4231602,3,1
1,AL,MA,2011,239.7452656,0,1
4,AL,MA,2012,246.0777032,9,1
3,AL,MA,2012,249.5822004,6,1
2,AL,MA,2012,272.2304154,3,1
1,AL,MA,2012,259.8155779,0,1
4,AL,MA,2013,291.154473,9,1
3,AL,MA,2013,296.6685714,6,1
2,AL,MA,2013,293.9630732,3,1
1,AL,MA,2013,262.3213213,0,1
4,AL,MA,2014,289.8806047,9,1
3,AL,MA,2014,307.0463994,6,1
2,AL,MA,2014,315.6765728,3,1
1,AL,MA,2014,304.4068019,0,1
4,AL,MA,2015,295.8421201,9,1
3,AL,MA,2015,296.1606807,6,1
2,AL,MA,2015,295.2257336,3,1
1,AL,MA,2015,294.3623884,0,1
3,AL,ME,1996,336.1165049,6,1
3,AL,ME,1997,278.467619,6,1
3,AL,ME,1998,328.2025641,6,1
2,AL,ME,1999,382.0763441,3,1
2,AL,ME,2000,292.3242424,3,1
3,AL,ME,2001,235.0135922,6,1
2,AL,ME,2001,290.2756757,3,1
3,AL,ME,2002,223.6060606,6,1
2,AL,ME,2002,257.2057692,3,1
3,AL,ME,2003,251.7884695,6,1
3,AL,ME,2004,243.8781128,6,1
3,AL,ME,2005,206.9328038,6,1
2,AL,ME,2005,233.6020833,3,1
3,AL,ME,2006,304.5220183,6,1
3,AL,ME,2007,331.8130841,6,1
4,AL,ME,2008,293.9315315,9,1
3,AL,ME,2008,370.6929825,6,1
2,AL,ME,2008,452.3532609,3,1
4,AL,ME,2009,255.8432692,9,1
3,AL,ME,2009,270.9469462,6,1
2,AL,ME,2009,306.1828829,3,1
4,AL,ME,2010,249.939,9,1
3,AL,ME,2010,248.4300772,6,1
3,AL,ME,2011,220.7648775,6,1
2,AL,ME,2011,249.3751043,3,1
4,AL,ME,2012,261.8680412,9,1
3,AL,ME,2012,237.1844575,6,1
2,AL,ME,2012,206.8821053,3,1
4,AL,ME,2013,298.565,9,1
3,AL,ME,2013,317.5261438,6,1
4,AL,ME,2014,254.2131944,9,1
3,AL,ME,2014,279.5375,6,1
4,AL,ME,2015,292.5274194,9,1
3,AL,ME,2015,271.6395939,6,1
2,AL,ME,2015,280.347205,3,1
4,AL,MI,1996,138.9784745,9,1
3,AL,MI,1996,133.1370853,6,1
2,AL,MI,1996,144.8197248,3,1
1,AL,MI,1996,136.1255285,0,1
4,AL,MI,1997,159.2658314,9,1
3,AL,MI,1997,161.6090909,6,1
2,AL,MI,1997,162.059413,3,1
1,AL,MI,1997,158.9431245,0,1
4,AL,MI,1998,196.7990739,9,1
3,AL,MI,1998,220.1098834,6,1
2,AL,MI,1998,222.7146635,3,1
1,AL,MI,1998,171.5296333,0,1
4,AL,MI,1999,200.0084304,9,1
3,AL,MI,1999,232.6433522,6,1
2,AL,MI,1999,159.5746659,3,1
1,AL,MI,1999,170.4494783,0,1
4,AL,MI,2000,221.9106625,9,1
3,AL,MI,2000,228.3838465,6,1
2,AL,MI,2000,225.5970098,3,1
1,AL,MI,2000,166.3742276,0,1
4,AL,MI,2001,169.993534,9,1
3,AL,MI,2001,189.6138895,6,1
2,AL,MI,2001,221.6616743,3,1
1,AL,MI,2001,247.1999669,0,1
4,AL,MI,2002,204.9433667,9,1
3,AL,MI,2002,207.7492368,6,1
2,AL,MI,2002,196.1730355,3,1
1,AL,MI,2002,192.5499529,0,1
4,AL,MI,2003,195.4938408,9,1
3,AL,MI,2003,206.4098845,6,1
2,AL,MI,2003,220.0393727,3,1
1,AL,MI,2003,223.9333928,0,1
4,AL,MI,2004,215.4777134,9,1
3,AL,MI,2004,224.0713028,6,1
2,AL,MI,2004,214.4275541,3,1
1,AL,MI,2004,231.2432898,0,1
4,AL,MI,2005,232.1700384,9,1
3,AL,MI,2005,215.924032,6,1
2,AL,MI,2005,222.7059007,3,1
1,AL,MI,2005,216.9092261,0,1
4,AL,MI,2006,225.1968014,9,1
3,AL,MI,2006,216.2716747,6,1
2,AL,MI,2006,252.8040293,3,1
1,AL,MI,2006,250.6030695,0,1
4,AL,MI,2007,220.137318,9,1
3,AL,MI,2007,231.3287602,6,1
2,AL,MI,2007,221.2390013,3,1
1,AL,MI,2007,219.494638,0,1
4,AL,MI,2008,219.7905024,9,1
3,AL,MI,2008,262.4197999,6,1
2,AL,MI,2008,255.4168318,3,1
1,AL,MI,2008,242.0391544,0,1
4,AL,MI,2009,259.8515121,9,1
3,AL,MI,2009,226.7190071,6,1
2,AL,MI,2009,228.6018532,3,1
1,AL,MI,2009,223.8354167,0,1
4,AL,MI,2010,247.1025207,9,1
3,AL,MI,2010,248.3470843,6,1
2,AL,MI,2010,250.4015711,3,1
1,AL,MI,2010,246.2174924,0,1
4,AL,MI,2011,298.1658236,9,1
3,AL,MI,2011,318.9014437,6,1
2,AL,MI,2011,304.3925245,3,1
1,AL,MI,2011,292.3838946,0,1
4,AL,MI,2012,354.7857524,9,1
3,AL,MI,2012,316.0221709,6,1
2,AL,MI,2012,355.9386885,3,1
1,AL,MI,2012,340.9708368,0,1
4,AL,MI,2013,332.8627653,9,1
3,AL,MI,2013,347.5622906,6,1
2,AL,MI,2013,337.4071953,3,1
1,AL,MI,2013,371.4612477,0,1
4,AL,MI,2014,334.637154,9,1
3,AL,MI,2014,347.737568,6,1
2,AL,MI,2014,357.9725815,3,1
1,AL,MI,2014,352.7989983,0,1
4,AL,MI,2015,303.854028,9,1
3,AL,MI,2015,294.1909263,6,1
2,AL,MI,2015,324.2714319,3,1
1,AL,MI,2015,326.1598551,0,1
4,AL,MN,1996,301.9019298,9,1
3,AL,MN,1996,291.6511671,6,1
2,AL,MN,1996,287.7077553,3,1
1,AL,MN,1996,294.5565197,0,1
4,AL,MN,1997,334.5925285,9,1
3,AL,MN,1997,296.6197689,6,1
2,AL,MN,1997,288.0279837,3,1
1,AL,MN,1997,310.1236564,0,1
4,AL,MN,1998,303.0180976,9,1
3,AL,MN,1998,302.6907254,6,1
2,AL,MN,1998,314.5019629,3,1
1,AL,MN,1998,356.4172458,0,1
4,AL,MN,1999,312.0386187,9,1
3,AL,MN,1999,309.9062472,6,1
2,AL,MN,1999,339.1951057,3,1
1,AL,MN,1999,347.5389782,0,1
4,AL,MN,2000,295.4272516,9,1
3,AL,MN,2000,313.0600026,6,1
2,AL,MN,2000,312.2565859,3,1
1,AL,MN,2000,386.3944901,0,1
4,AL,MN,2001,254.8896788,9,1
3,AL,MN,2001,281.8526932,6,1
2,AL,MN,2001,310.8575648,3,1
1,AL,MN,2001,353.1642395,0,1
4,AL,MN,2002,259.3846571,9,1
3,AL,MN,2002,271.5346308,6,1
2,AL,MN,2002,249.1848901,3,1
1,AL,MN,2002,290.6415284,0,1
4,AL,MN,2003,287.8527262,9,1
3,AL,MN,2003,297.4986388,6,1
2,AL,MN,2003,298.7045207,3,1
1,AL,MN,2003,304.3303089,0,1
4,AL,MN,2004,279.1673009,9,1
3,AL,MN,2004,264.5434724,6,1
2,AL,MN,2004,294.0440374,3,1
1,AL,MN,2004,311.9026177,0,1
4,AL,MN,2005,271.5444798,9,1
3,AL,MN,2005,263.2857965,6,1
2,AL,MN,2005,269.8394052,3,1
1,AL,MN,2005,264.4108013,0,1
4,AL,MN,2006,280.8845557,9,1
3,AL,MN,2006,304.7132018,6,1
2,AL,MN,2006,318.0887852,3,1
1,AL,MN,2006,316.2260692,0,1
4,AL,MN,2007,281.0995492,9,1
3,AL,MN,2007,301.8556503,6,1
2,AL,MN,2007,311.7395381,3,1
1,AL,MN,2007,315.782221,0,1
4,AL,MN,2008,316.3436385,9,1
3,AL,MN,2008,356.0972868,6,1
2,AL,MN,2008,366.7502794,3,1
1,AL,MN,2008,359.2823206,0,1
4,AL,MN,2009,255.2497579,9,1
3,AL,MN,2009,266.6378733,6,1
2,AL,MN,2009,252.8662207,3,1
1,AL,MN,2009,278.8508079,0,1
4,AL,MN,2010,232.0262075,9,1
3,AL,MN,2010,248.380836,6,1
2,AL,MN,2010,268.553668,3,1
1,AL,MN,2010,284.1766821,0,1
4,AL,MN,2011,278.0983224,9,1
3,AL,MN,2011,259.2603236,6,1
2,AL,MN,2011,253.4881227,3,1
1,AL,MN,2011,255.5454761,0,1
4,AL,MN,2012,264.9070598,9,1
3,AL,MN,2012,265.4293717,6,1
2,AL,MN,2012,289.3803018,3,1
1,AL,MN,2012,293.7070561,0,1
4,AL,MN,2013,285.1568441,9,1
3,AL,MN,2013,288.115476,6,1
2,AL,MN,2013,269.1428413,3,1
1,AL,MN,2013,270.971257,0,1
4,AL,MN,2014,288.407655,9,1
3,AL,MN,2014,320.275482,6,1
2,AL,MN,2014,317.2860228,3,1
1,AL,MN,2014,305.7967985,0,1
4,AL,MN,2015,290.756968,9,1
3,AL,MN,2015,335.0204009,6,1
2,AL,MN,2015,347.1891053,3,1
1,AL,MN,2015,314.297978,0,1
4,AL,MO,1996,151.8923337,9,1
3,AL,MO,1996,151.4013373,6,1
2,AL,MO,1996,156.9483492,3,1
1,AL,MO,1996,178.2978722,0,1
4,AL,MO,1997,165.0173185,9,1
3,AL,MO,1997,164.9854237,6,1
2,AL,MO,1997,157.375045,3,1
1,AL,MO,1997,155.3631143,0,1
4,AL,MO,1998,168.4903008,9,1
3,AL,MO,1998,173.2894186,6,1
2,AL,MO,1998,175.3549285,3,1
1,AL,MO,1998,182.9695629,0,1
4,AL,MO,1999,167.5400656,9,1
3,AL,MO,1999,181.9232743,6,1
2,AL,MO,1999,180.5047762,3,1
1,AL,MO,1999,183.6126921,0,1
4,AL,MO,2000,166.387825,9,1
3,AL,MO,2000,165.1381179,6,1
2,AL,MO,2000,177.9058712,3,1
1,AL,MO,2000,188.3626926,0,1
4,AL,MO,2001,149.1043019,9,1
3,AL,MO,2001,159.3314502,6,1
2,AL,MO,2001,168.0675809,3,1
1,AL,MO,2001,175.4214946,0,1
4,AL,MO,2002,146.9808988,9,1
3,AL,MO,2002,157.9654402,6,1
2,AL,MO,2002,165.2843473,3,1
1,AL,MO,2002,170.270853,0,1
4,AL,MO,2003,169.0553597,9,1
3,AL,MO,2003,174.3827142,6,1
2,AL,MO,2003,161.6257104,3,1
1,AL,MO,2003,164.7655758,0,1
4,AL,MO,2004,180.6279028,9,1
