Quarter,State-from,State-to,Year,Passengers,Month,Day
4,AL,ID,2004,12.7173913,9,1
3,AL,ID,2004,13.69565217,6,1
2,AL,ID,2004,10.98901099,3,1
4,AL,ID,2005,17.06521739,9,1
3,AL,ID,2005,13.69565217,6,1
2,AL,ID,2005,10.98901099,3,1
1,AL,ID,2005,10.55555556,0,1
4,AL,ID,2006,10.10869565,9,1
3,AL,ID,2006,13.26086957,6,1
2,AL,ID,2006,11.86813187,3,1
4,AL,ID,2007,12.39130435,9,1
3,AL,ID,2007,17.93478261,6,1
2,AL,ID,2007,12.1978022,3,1
4,AL,ID,2008,12.5,9,1
2,AL,ID,2008,10.98901099,3,1
4,AL,ID,2009,11.41304348,9,1
3,AL,ID,2009,12.7173913,6,1
2,AL,ID,2009,17.69230769,3,1
3,AL,ID,2011,11.41304348,6,1
4,AL,IL,1996,453.0434783,9,1
3,AL,IL,1996,507.7173913,6,1
2,AL,IL,1996,442.8571429,3,1
1,AL,IL,1996,357.032967,0,1
4,AL,IL,1997,428.9130435,9,1
3,AL,IL,1997,482.173913,6,1
2,AL,IL,1997,463.4065934,3,1
1,AL,IL,1997,358.8888889,0,1
4,AL,IL,1998,443.4782609,9,1
3,AL,IL,1998,486.8478261,6,1
2,AL,IL,1998,465.2747253,3,1
1,AL,IL,1998,358.6666667,0,1
4,AL,IL,1999,455.2173913,9,1
3,AL,IL,1999,480.6521739,6,1
2,AL,IL,1999,461.978022,3,1
1,AL,IL,1999,370.3333333,0,1
4,AL,IL,2000,432.9347826,9,1
3,AL,IL,2000,500.326087,6,1
2,AL,IL,2000,495.4945055,3,1
1,AL,IL,2000,367.1428571,0,1
4,AL,IL,2001,329.5652174,9,1
3,AL,IL,2001,399.673913,6,1
2,AL,IL,2001,450.3296703,3,1
1,AL,IL,2001,340.8888889,0,1
4,AL,IL,2002,334.673913,9,1
3,AL,IL,2002,340.1086957,6,1
2,AL,IL,2002,333.1868132,3,1
1,AL,IL,2002,275.6666667,0,1
4,AL,IL,2003,295.8695652,9,1
3,AL,IL,2003,317.2826087,6,1
2,AL,IL,2003,317.9120879,3,1
1,AL,IL,2003,246.2222222,0,1
4,AL,IL,2004,284.3478261,9,1
3,AL,IL,2004,303.3695652,6,1
2,AL,IL,2004,302.5274725,3,1
1,AL,IL,2004,228.3516484,0,1
4,AL,IL,2005,435.8695652,9,1
3,AL,IL,2005,459.5652174,6,1
2,AL,IL,2005,350.989011,3,1
1,AL,IL,2005,206.6666667,0,1
4,AL,IL,2006,441.0869565,9,1
3,AL,IL,2006,465.326087,6,1
2,AL,IL,2006,447.2527473,3,1
1,AL,IL,2006,353.3333333,0,1
4,AL,IL,2007,435.8695652,9,1
3,AL,IL,2007,482.826087,6,1
2,AL,IL,2007,485.1648352,3,1
1,AL,IL,2007,368.8888889,0,1
4,AL,IL,2008,369.5652174,9,1
3,AL,IL,2008,432.9347826,6,1
2,AL,IL,2008,464.5054945,3,1
1,AL,IL,2008,354.0659341,0,1
4,AL,IL,2009,339.8913043,9,1
3,AL,IL,2009,356.3043478,6,1
2,AL,IL,2009,327.4725275,3,1
1,AL,IL,2009,261.2222222,0,1
4,AL,IL,2010,338.8043478,9,1
3,AL,IL,2010,344.673913,6,1
2,AL,IL,2010,331.0989011,3,1
1,AL,IL,2010,245.5555556,0,1
4,AL,IL,2011,311.6304348,9,1
3,AL,IL,2011,336.4130435,6,1
2,AL,IL,2011,345.3846154,3,1
1,AL,IL,2011,250.2222222,0,1
4,AL,IL,2012,393.8043478,9,1
3,AL,IL,2012,416.3043478,6,1
2,AL,IL,2012,381.6483516,3,1
1,AL,IL,2012,250.8791209,0,1
4,AL,IL,2013,384.4565217,9,1
3,AL,IL,2013,374.2391304,6,1
2,AL,IL,2013,386.2637363,3,1
1,AL,IL,2013,280.6666667,0,1
4,AL,IL,2014,365.8695652,9,1
3,AL,IL,2014,395,6,1
2,AL,IL,2014,381.3186813,3,1
1,AL,IL,2014,256,0,1
4,AL,IL,2015,385.4347826,9,1
3,AL,IL,2015,388.0434783,6,1
2,AL,IL,2015,365.1648352,3,1
1,AL,IL,2015,290.5555556,0,1
4,AL,IN,1996,43.47826087,9,1
3,AL,IN,1996,40,6,1
2,AL,IN,1996,45.60439561,3,1
1,AL,IN,1996,36.04395605,0,1
4,AL,IN,1997,56.73913043,9,1
3,AL,IN,1997,56.84782609,6,1
2,AL,IN,1997,56.70329671,3,1
1,AL,IN,1997,50.55555555,0,1
4,AL,IN,1998,66.84782608,9,1
3,AL,IN,1998,64.89130435,6,1
2,AL,IN,1998,70.98901099,3,1
1,AL,IN,1998,60,0,1
4,AL,IN,1999,52.60869565,9,1
3,AL,IN,1999,53.58695652,6,1
2,AL,IN,1999,53.51648352,3,1
1,AL,IN,1999,52.11111111,0,1
4,AL,IN,2000,72.5,9,1
3,AL,IN,2000,68.26086957,6,1
2,AL,IN,2000,65.71428571,3,1
1,AL,IN,2000,60.32967033,0,1
4,AL,IN,2001,51.84782609,9,1
3,AL,IN,2001,59.89130435,6,1
2,AL,IN,2001,69.23076923,3,1
1,AL,IN,2001,68.55555555,0,1
4,AL,IN,2002,46.30434783,9,1
3,AL,IN,2002,49.7826087,6,1
2,AL,IN,2002,54.06593407,3,1
1,AL,IN,2002,60.22222222,0,1
4,AL,IN,2003,49.67391304,9,1
3,AL,IN,2003,55.2173913,6,1
2,AL,IN,2003,51.86813187,3,1
1,AL,IN,2003,48.33333334,0,1
4,AL,IN,2004,56.19565218,9,1
3,AL,IN,2004,54.67391304,6,1
2,AL,IN,2004,46.26373626,3,1
1,AL,IN,2004,47.91208791,0,1
4,AL,IN,2005,46.41304348,9,1
3,AL,IN,2005,50.86956522,6,1
2,AL,IN,2005,54.17582418,3,1
1,AL,IN,2005,53.33333334,0,1
4,AL,IN,2006,31.19565217,9,1
3,AL,IN,2006,47.82608696,6,1
2,AL,IN,2006,39.01098901,3,1
1,AL,IN,2006,44.11111111,0,1
4,AL,IN,2007,51.19565217,9,1
3,AL,IN,2007,31.08695652,6,1
2,AL,IN,2007,43.62637363,3,1
1,AL,IN,2007,28.66666667,0,1
4,AL,IN,2008,39.34782609,9,1
3,AL,IN,2008,44.23913044,6,1
2,AL,IN,2008,38.24175824,3,1
1,AL,IN,2008,46.15384615,0,1
4,AL,IN,2009,37.60869565,9,1
3,AL,IN,2009,37.06521739,6,1
2,AL,IN,2009,21.97802198,3,1
1,AL,IN,2009,26.88888889,0,1
4,AL,IN,2010,47.5,9,1
3,AL,IN,2010,44.23913043,6,1
2,AL,IN,2010,39.12087912,3,1
1,AL,IN,2010,32,0,1
4,AL,IN,2011,43.58695652,9,1
3,AL,IN,2011,40.21739131,6,1
2,AL,IN,2011,46.26373627,3,1
1,AL,IN,2011,46,0,1
4,AL,IN,2012,40.4347826,9,1
3,AL,IN,2012,52.60869565,6,1
2,AL,IN,2012,50.21978022,3,1
1,AL,IN,2012,47.8021978,0,1
4,AL,IN,2013,23.15217391,9,1
3,AL,IN,2013,39.56521739,6,1
2,AL,IN,2013,47.47252747,3,1
1,AL,IN,2013,44.77777778,0,1
4,AL,IN,2014,36.52173913,9,1
3,AL,IN,2014,25.32608696,6,1
2,AL,IN,2014,39.67032967,3,1
1,AL,IN,2014,26.33333333,0,1
4,AL,IN,2015,45.43478261,9,1
3,AL,IN,2015,41.73913044,6,1
2,AL,IN,2015,30.65934066,3,1
1,AL,IN,2015,27.33333333,0,1
4,AL,KS,1996,10.54347826,9,1
3,AL,KS,1996,10.10869565,6,1
1,AL,KS,1996,11.86813187,0,1
4,AL,KS,1997,13.04347826,9,1
2,AL,KS,1997,14.06593407,3,1
1,AL,KS,1997,11.11111111,0,1
4,AL,KS,1998,11.41304348,9,1
3,AL,KS,1998,12.60869565,6,1
2,AL,KS,1998,11.64835165,3,1
4,AL,KS,1999,11.63043478,9,1
3,AL,KS,1999,10.32608696,6,1
1,AL,KS,2000,10.21978022,0,1
2,AL,KS,2001,12.85714286,3,1
4,AL,KS,2004,12.60869565,9,1
2,AL,KS,2004,14.94505495,3,1
2,AL,KS,2005,10.32967033,3,1
4,AL,KS,2014,10.86956522,9,1
3,AL,KS,2014,10.86956522,6,1
2,AL,KS,2014,11.31868132,3,1
4,AL,KS,2015,12.60869565,9,1
3,AL,KS,2015,12.17391304,6,1
2,AL,KS,2015,12.63736264,3,1
4,AL,KY,1996,69.5652174,9,1
3,AL,KY,1996,59.13043478,6,1
2,AL,KY,1996,64.50549451,3,1
1,AL,KY,1996,49.67032967,0,1
4,AL,KY,1997,64.7826087,9,1
3,AL,KY,1997,58.15217391,6,1
2,AL,KY,1997,57.25274725,3,1
1,AL,KY,1997,57.55555556,0,1
4,AL,KY,1998,123.9130434,9,1
3,AL,KY,1998,97.17391304,6,1
2,AL,KY,1998,74.06593407,3,1
1,AL,KY,1998,57.11111111,0,1
4,AL,KY,1999,122.8260869,9,1
3,AL,KY,1999,117.2826087,6,1
2,AL,KY,1999,125.0549451,3,1
1,AL,KY,1999,105.6666667,0,1
4,AL,KY,2000,136.847826,9,1
3,AL,KY,2000,125.1086957,6,1
2,AL,KY,2000,122.0879121,3,1
1,AL,KY,2000,93.73626374,0,1
4,AL,KY,2001,87.60869565,9,1
3,AL,KY,2001,118.2608696,6,1
2,AL,KY,2001,121.8681319,3,1
1,AL,KY,2001,149.5555556,0,1
4,AL,KY,2002,123.5869565,9,1
3,AL,KY,2002,116.0869565,6,1
2,AL,KY,2002,142.3076923,3,1
1,AL,KY,2002,95.11111111,0,1
4,AL,KY,2003,121.0869565,9,1
3,AL,KY,2003,121.6304348,6,1
2,AL,KY,2003,120.7692308,3,1
1,AL,KY,2003,106.4444444,0,1
4,AL,KY,2004,111.0869565,9,1
3,AL,KY,2004,120.2173913,6,1
2,AL,KY,2004,124.6153846,3,1
1,AL,KY,2004,106.9230769,0,1
4,AL,KY,2005,147.2826087,9,1
3,AL,KY,2005,132.2826087,6,1
2,AL,KY,2005,127.1428571,3,1
1,AL,KY,2005,83.11111111,0,1
4,AL,KY,2006,154.0217391,9,1
3,AL,KY,2006,144.4565217,6,1
2,AL,KY,2006,158.1318681,3,1
1,AL,KY,2006,125.4444444,0,1
4,AL,KY,2007,158.8043478,9,1
3,AL,KY,2007,158.8043478,6,1
2,AL,KY,2007,163.956044,3,1
1,AL,KY,2007,141.5555556,0,1
4,AL,KY,2008,140.326087,9,1
3,AL,KY,2008,130.4347826,6,1
2,AL,KY,2008,153.8461538,3,1
1,AL,KY,2008,133.6263736,0,1
4,AL,KY,2009,124.0217391,9,1
3,AL,KY,2009,120.8695652,6,1
2,AL,KY,2009,123.1868132,3,1
1,AL,KY,2009,112,0,1
4,AL,KY,2010,92.60869565,9,1
3,AL,KY,2010,81.84782609,6,1
2,AL,KY,2010,105.4945055,3,1
1,AL,KY,2010,99.66666667,0,1
4,AL,KY,2011,97.60869565,9,1
3,AL,KY,2011,84.56521739,6,1
2,AL,KY,2011,79.78021978,3,1
1,AL,KY,2011,66.66666667,0,1
4,AL,KY,2012,16.84782609,9,1
3,AL,KY,2012,11.52173913,6,1
2,AL,KY,2012,25.38461538,3,1
1,AL,KY,2012,29.78021978,0,1
4,AL,KY,2013,25,9,1
3,AL,KY,2013,14.56521739,6,1
2,AL,KY,2013,14.61538462,3,1
1,AL,KY,2013,12.88888889,0,1
4,AL,KY,2014,25.43478261,9,1
3,AL,KY,2014,17.17391304,6,1
2,AL,KY,2014,24.17582418,3,1
1,AL,KY,2014,13.77777778,0,1
4,AL,KY,2015,11.08695652,9,1
3,AL,KY,2015,24.02173913,6,1
2,AL,KY,2015,27.47252747,3,1
1,AL,KY,2015,23.44444444,0,1
4,AL,LA,1996,397.7173913,9,1
3,AL,LA,1996,209.1304348,6,1
2,AL,LA,1996,219.4505494,3,1
1,AL,LA,1996,163.1868132,0,1
4,AL,LA,1997,298.8043478,9,1
3,AL,LA,1997,385.5434783,6,1
2,AL,LA,1997,384.1758242,3,1
1,AL,LA,1997,372,0,1
4,AL,LA,1998,260.9782609,9,1
3,AL,LA,1998,233.8043478,6,1
2,AL,LA,1998,203.4065934,3,1
1,AL,LA,1998,283.2222223,0,1
4,AL,LA,1999,217.6086957,9,1
3,AL,LA,1999,229.8913044,6,1
2,AL,LA,1999,252.5274726,3,1
1,AL,LA,1999,245.4444444,0,1
4,AL,LA,2000,248.3695652,9,1
3,AL,LA,2000,212.0652174,6,1
2,AL,LA,2000,219.1208791,3,1
1,AL,LA,2000,207.6923077,0,1
4,AL,LA,2001,178.2608696,9,1
3,AL,LA,2001,229.0217391,6,1
2,AL,LA,2001,305.2747253,3,1
1,AL,LA,2001,336.7777778,0,1
4,AL,LA,2002,316.3043478,9,1
3,AL,LA,2002,249.1304348,6,1
2,AL,LA,2002,296.0439561,3,1
1,AL,LA,2002,246.1111111,0,1
4,AL,LA,2003,315.8695652,9,1
3,AL,LA,2003,274.0217392,6,1
2,AL,LA,2003,280.8791209,3,1
1,AL,LA,2003,292.7777777,0,1
4,AL,LA,2004,277.9347826,9,1
3,AL,LA,2004,272.1739131,6,1
2,AL,LA,2004,293.6263736,3,1
1,AL,LA,2004,282.0879121,0,1
4,AL,LA,2005,20.32608696,9,1
3,AL,LA,2005,174.673913,6,1
2,AL,LA,2005,332.4175824,3,1
1,AL,LA,2005,269.2222222,0,1
4,AL,LA,2006,42.39130435,9,1
3,AL,LA,2006,45.76086957,6,1
2,AL,LA,2006,44.61538462,3,1
1,AL,LA,2006,29.55555556,0,1
4,AL,LA,2007,139.4565217,9,1
3,AL,LA,2007,26.63043478,6,1
2,AL,LA,2007,36.48351649,3,1
1,AL,LA,2007,42.88888889,0,1
4,AL,LA,2008,198.3695652,9,1
3,AL,LA,2008,174.5652174,6,1
2,AL,LA,2008,225.4945055,3,1
1,AL,LA,2008,213.6263736,0,1
4,AL,LA,2009,176.8478261,9,1
3,AL,LA,2009,160.9782609,6,1
2,AL,LA,2009,189.1208791,3,1
1,AL,LA,2009,161.2222222,0,1
4,AL,LA,2010,157.5,9,1
3,AL,LA,2010,165.2173913,6,1
2,AL,LA,2010,173.4065934,3,1
1,AL,LA,2010,172.6666667,0,1
4,AL,LA,2011,140,9,1
3,AL,LA,2011,128.2608696,6,1
2,AL,LA,2011,130.2197802,3,1
1,AL,LA,2011,141.6666667,0,1
4,AL,LA,2012,127.7173913,9,1
3,AL,LA,2012,119.673913,6,1
2,AL,LA,2012,136.9230769,3,1
1,AL,LA,2012,151.7582418,0,1
4,AL,LA,2013,26.19565217,9,1
3,AL,LA,2013,31.19565217,6,1
2,AL,LA,2013,101.2087912,3,1
1,AL,LA,2013,128.3333333,0,1
4,AL,LA,2014,23.26086957,9,1
3,AL,LA,2014,23.15217391,6,1
2,AL,LA,2014,30,3,1
1,AL,LA,2014,25,0,1
4,AL,LA,2015,34.02173913,9,1
3,AL,LA,2015,26.19565217,6,1
2,AL,LA,2015,24.17582418,3,1
1,AL,LA,2015,27.22222222,0,1
4,AL,MA,1996,113.3695652,9,1
3,AL,MA,1996,84.02173913,6,1
2,AL,MA,1996,78.46153846,3,1
1,AL,MA,1996,58.24175824,0,1
4,AL,MA,1997,146.1956522,9,1
3,AL,MA,1997,139.5652174,6,1
2,AL,MA,1997,139.3406593,3,1
1,AL,MA,1997,94.88888889,0,1
4,AL,MA,1998,153.5869565,9,1
3,AL,MA,1998,165.1086957,6,1
2,AL,MA,1998,152.7472527,3,1
1,AL,MA,1998,98,0,1
4,AL,MA,1999,175.4347826,9,1
3,AL,MA,1999,215,6,1
2,AL,MA,1999,201.5384615,3,1
1,AL,MA,1999,143.2222222,0,1
4,AL,MA,2000,160.1086957,9,1
3,AL,MA,2000,179.0217391,6,1
2,AL,MA,2000,167.2527473,3,1
1,AL,MA,2000,114.0659341,0,1
4,AL,MA,2001,148.6956522,9,1
3,AL,MA,2001,160.6521739,6,1
2,AL,MA,2001,172.8571429,3,1
1,AL,MA,2001,115.8888889,0,1
4,AL,MA,2002,148.2608696,9,1
3,AL,MA,2002,144.3478261,6,1
2,AL,MA,2002,145.9340659,3,1
1,AL,MA,2002,111.2222222,0,1
4,AL,MA,2003,136.3043478,9,1
3,AL,MA,2003,160.8695652,6,1
2,AL,MA,2003,150,3,1
1,AL,MA,2003,114.4444444,0,1
4,AL,MA,2004,142.826087,9,1
3,AL,MA,2004,154.7826087,6,1
2,AL,MA,2004,156.9230769,3,1
1,AL,MA,2004,104.8351648,0,1
4,AL,MA,2005,163.4782609,9,1
3,AL,MA,2005,185.8695652,6,1
2,AL,MA,2005,170.5494505,3,1
1,AL,MA,2005,116.4444444,0,1
4,AL,MA,2006,163.0434783,9,1
3,AL,MA,2006,162.3913043,6,1
2,AL,MA,2006,163.2967033,3,1
1,AL,MA,2006,118,0,1
4,AL,MA,2007,147.5,9,1
3,AL,MA,2007,162.826087,6,1
2,AL,MA,2007,158.2417582,3,1
1,AL,MA,2007,114.6666667,0,1
4,AL,MA,2008,138.5869565,9,1
3,AL,MA,2008,139.7826087,6,1
2,AL,MA,2008,148.1318681,3,1
1,AL,MA,2008,118.2417582,0,1
4,AL,MA,2009,141.6304348,9,1
3,AL,MA,2009,142.2826087,6,1
2,AL,MA,2009,147.4725275,3,1
1,AL,MA,2009,106.6666667,0,1
4,AL,MA,2010,149.3478261,9,1
3,AL,MA,2010,155.6521739,6,1
2,AL,MA,2010,142.8571429,3,1
1,AL,MA,2010,100.8888889,0,1
4,AL,MA,2011,147.3913043,9,1
3,AL,MA,2011,176.3043478,6,1
2,AL,MA,2011,152.3076923,3,1
1,AL,MA,2011,96.22222222,0,1
4,AL,MA,2012,145.7608696,9,1
3,AL,MA,2012,155.1086957,6,1
2,AL,MA,2012,148.1318681,3,1
1,AL,MA,2012,109.3406593,0,1
4,AL,MA,2013,122.7173913,9,1
3,AL,MA,2013,152.173913,6,1
2,AL,MA,2013,136.5934066,3,1
1,AL,MA,2013,111,0,1
4,AL,MA,2014,147.3913043,9,1
3,AL,MA,2014,146.4130435,6,1
2,AL,MA,2014,132.7472527,3,1
1,AL,MA,2014,93.11111111,0,1
4,AL,MA,2015,153.8043478,9,1
3,AL,MA,2015,150.1086957,6,1
2,AL,MA,2015,146.043956,3,1
1,AL,MA,2015,99.55555556,0,1
3,AL,ME,1996,11.19565217,6,1
3,AL,ME,1997,11.41304348,6,1
3,AL,ME,1998,12.7173913,6,1
2,AL,ME,1999,10.21978022,3,1
2,AL,ME,2000,10.87912088,3,1
3,AL,ME,2001,11.19565217,6,1
2,AL,ME,2001,12.1978022,3,1
3,AL,ME,2002,10.76086957,6,1
2,AL,ME,2002,11.42857143,3,1
3,AL,ME,2003,24.34782608,6,1
3,AL,ME,2004,24.13043478,6,1
3,AL,ME,2005,22.5,6,1
2,AL,ME,2005,10.54945055,3,1
3,AL,ME,2006,11.84782609,6,1
3,AL,ME,2007,11.63043478,6,1
4,AL,ME,2008,12.06521739,9,1
3,AL,ME,2008,12.39130435,6,1
2,AL,ME,2008,10.10989011,3,1
4,AL,ME,2009,11.30434783,9,1
3,AL,ME,2009,28.26086957,6,1
2,AL,ME,2009,12.1978022,3,1
4,AL,ME,2010,10.86956522,9,1
3,AL,ME,2010,25.54347826,6,1
3,AL,ME,2011,27.82608696,6,1
2,AL,ME,2011,21.53846154,3,1
4,AL,ME,2012,10.54347826,9,1
3,AL,ME,2012,27.60869566,6,1
2,AL,ME,2012,10.43956044,3,1
4,AL,ME,2013,10.86956522,9,1
3,AL,ME,2013,16.63043478,6,1
4,AL,ME,2014,15.65217391,9,1
3,AL,ME,2014,18.26086957,6,1
4,AL,ME,2015,13.47826087,9,1
3,AL,ME,2015,21.41304348,6,1
2,AL,ME,2015,17.69230769,3,1
4,AL,MI,1996,168.1521739,9,1
3,AL,MI,1996,183.4782609,6,1
2,AL,MI,1996,167.6923077,3,1
1,AL,MI,1996,135.1648352,0,1
4,AL,MI,1997,143.1521739,9,1
3,AL,MI,1997,154.2391304,6,1
2,AL,MI,1997,153.5164835,3,1
1,AL,MI,1997,136.5555556,0,1
4,AL,MI,1998,188.5869566,9,1
3,AL,MI,1998,187.6086957,6,1
2,AL,MI,1998,171.4285714,3,1
1,AL,MI,1998,112.1111111,0,1
4,AL,MI,1999,184.673913,9,1
3,AL,MI,1999,192.8260869,6,1
2,AL,MI,1999,180.8791209,3,1
1,AL,MI,1999,127.7777778,0,1
4,AL,MI,2000,195.9782609,9,1
3,AL,MI,2000,205.5434782,6,1
2,AL,MI,2000,198.021978,3,1
1,AL,MI,2000,145.8241758,0,1
4,AL,MI,2001,156.3043478,9,1
3,AL,MI,2001,199.5652174,6,1
2,AL,MI,2001,232.0879121,3,1
1,AL,MI,2001,162,0,1
4,AL,MI,2002,174.8913043,9,1
3,AL,MI,2002,194.0217391,6,1
2,AL,MI,2002,170.1098901,3,1
1,AL,MI,2002,117.8888889,0,1
4,AL,MI,2003,186.6304348,9,1
3,AL,MI,2003,183.0434782,6,1
2,AL,MI,2003,180.8791209,3,1
1,AL,MI,2003,139.7777777,0,1
4,AL,MI,2004,231.3043479,9,1
3,AL,MI,2004,231.1956522,6,1
2,AL,MI,2004,219.3406593,3,1
1,AL,MI,2004,178.1318681,0,1
4,AL,MI,2005,180.326087,9,1
3,AL,MI,2005,220.7608696,6,1
2,AL,MI,2005,213.8461538,3,1
1,AL,MI,2005,181.6666666,0,1
4,AL,MI,2006,142.826087,9,1
3,AL,MI,2006,157.7173913,6,1
2,AL,MI,2006,160.3296703,3,1
1,AL,MI,2006,190.3333334,0,1
4,AL,MI,2007,127.173913,9,1
3,AL,MI,2007,96.84782609,6,1
2,AL,MI,2007,148.4615385,3,1
1,AL,MI,2007,97.33333334,0,1
4,AL,MI,2008,157.9347826,9,1
3,AL,MI,2008,188.0434783,6,1
2,AL,MI,2008,202.8571429,3,1
1,AL,MI,2008,59.78021978,0,1
4,AL,MI,2009,147.173913,9,1
3,AL,MI,2009,153.2608696,6,1
2,AL,MI,2009,154.1758242,3,1
1,AL,MI,2009,117.3333333,0,1
4,AL,MI,2010,153.0434783,9,1
3,AL,MI,2010,151.3043478,6,1
2,AL,MI,2010,139.8901099,3,1
1,AL,MI,2010,109.8888889,0,1
4,AL,MI,2011,152.3913044,9,1
3,AL,MI,2011,172.6086956,6,1
2,AL,MI,2011,160.6593407,3,1
1,AL,MI,2011,130.2222222,0,1
4,AL,MI,2012,154.3478261,9,1
3,AL,MI,2012,141.1956522,6,1
2,AL,MI,2012,154.065934,3,1
1,AL,MI,2012,139.7802198,0,1
4,AL,MI,2013,157.2826087,9,1
3,AL,MI,2013,164.7826087,6,1
2,AL,MI,2013,176.043956,3,1
1,AL,MI,2013,136.5555555,0,1
4,AL,MI,2014,144.8913043,9,1
3,AL,MI,2014,165.3260869,6,1
2,AL,MI,2014,176.3736264,3,1
1,AL,MI,2014,135.8888889,0,1
4,AL,MI,2015,144.8913043,9,1
3,AL,MI,2015,167.5,6,1
2,AL,MI,2015,156.043956,3,1
1,AL,MI,2015,143.7777778,0,1
4,AL,MN,1996,78.15217391,9,1
3,AL,MN,1996,87.5,6,1
2,AL,MN,1996,78.13186813,3,1
1,AL,MN,1996,62.85714286,0,1
4,AL,MN,1997,76.41304348,9,1
3,AL,MN,1997,105.8695652,6,1
2,AL,MN,1997,98.35164835,3,1
1,AL,MN,1997,74.11111111,0,1
4,AL,MN,1998,89.56521739,9,1
3,AL,MN,1998,91.41304348,6,1
2,AL,MN,1998,94.61538462,3,1
1,AL,MN,1998,73.22222222,0,1
4,AL,MN,1999,89.78260869,9,1
3,AL,MN,1999,96.41304347,6,1
2,AL,MN,1999,87.36263737,3,1
1,AL,MN,1999,78,0,1
4,AL,MN,2000,74.7826087,9,1
3,AL,MN,2000,93.80434783,6,1
2,AL,MN,2000,84.5054945,3,1
1,AL,MN,2000,76.26373626,0,1
4,AL,MN,2001,67.93478261,9,1
3,AL,MN,2001,75.43478261,6,1
2,AL,MN,2001,85.27472527,3,1
1,AL,MN,2001,63.88888889,0,1
4,AL,MN,2002,78.91304348,9,1
3,AL,MN,2002,88.91304348,6,1
2,AL,MN,2002,77.91208791,3,1
1,AL,MN,2002,60.88888888,0,1
4,AL,MN,2003,74.23913043,9,1
3,AL,MN,2003,74.23913044,6,1
2,AL,MN,2003,75.6043956,3,1
1,AL,MN,2003,69.77777778,0,1
4,AL,MN,2004,64.78260869,9,1
3,AL,MN,2004,65.97826087,6,1
2,AL,MN,2004,73.07692308,3,1
1,AL,MN,2004,60.54945055,0,1
4,AL,MN,2005,84.89130434,9,1
3,AL,MN,2005,80.21739131,6,1
2,AL,MN,2005,81.75824175,3,1
1,AL,MN,2005,71.33333333,0,1
4,AL,MN,2006,87.60869565,9,1
3,AL,MN,2006,90.43478261,6,1
2,AL,MN,2006,90.43956044,3,1
1,AL,MN,2006,66.33333333,0,1
4,AL,MN,2007,93.26086957,9,1
3,AL,MN,2007,95.97826087,6,1
2,AL,MN,2007,100.3296703,3,1
1,AL,MN,2007,71.33333333,0,1
4,AL,MN,2008,76.95652174,9,1
3,AL,MN,2008,86.19565217,6,1
2,AL,MN,2008,95.38461539,3,1
1,AL,MN,2008,68.24175824,0,1
4,AL,MN,2009,85.54347826,9,1
3,AL,MN,2009,85.76086957,6,1
2,AL,MN,2009,98.46153846,3,1
1,AL,MN,2009,64.22222223,0,1
4,AL,MN,2010,92.17391304,9,1
3,AL,MN,2010,105,6,1
2,AL,MN,2010,105.7142857,3,1
1,AL,MN,2010,72.11111111,0,1
4,AL,MN,2011,92.82608695,9,1
3,AL,MN,2011,109.1304348,6,1
2,AL,MN,2011,120.8791209,3,1
1,AL,MN,2011,81,0,1
4,AL,MN,2012,106.8478261,9,1
3,AL,MN,2012,110.9782609,6,1
2,AL,MN,2012,103.8461538,3,1
1,AL,MN,2012,84.17582418,0,1
4,AL,MN,2013,100,9,1
3,AL,MN,2013,110.2173913,6,1
2,AL,MN,2013,118.021978,3,1
1,AL,MN,2013,82.77777778,0,1
4,AL,MN,2014,92.93478261,9,1
3,AL,MN,2014,115.8695652,6,1
2,AL,MN,2014,112.5274725,3,1
1,AL,MN,2014,80.33333333,0,1
4,AL,MN,2015,100.4347826,9,1
3,AL,MN,2015,96.30434783,6,1
2,AL,MN,2015,111.6483517,3,1
1,AL,MN,2015,87,0,1
4,AL,MO,1996,288.5869565,9,1
3,AL,MO,1996,292.2826087,6,1
2,AL,MO,1996,276.1538462,3,1
1,AL,MO,1996,199.7802198,0,1
4,AL,MO,1997,306.6304348,9,1
3,AL,MO,1997,373.1521739,6,1
2,AL,MO,1997,358.3516484,3,1
1,AL,MO,1997,296.3333333,0,1
4,AL,MO,1998,297.6086957,9,1
3,AL,MO,1998,333.3695652,6,1
2,AL,MO,1998,353.7362637,3,1
1,AL,MO,1998,270,0,1
4,AL,MO,1999,344.0217392,9,1
3,AL,MO,1999,352.8260869,6,1
2,AL,MO,1999,342.4175824,3,1
1,AL,MO,1999,298.5555556,0,1
4,AL,MO,2000,332.5,9,1
3,AL,MO,2000,336.3043478,6,1
2,AL,MO,2000,340.2197802,3,1
1,AL,MO,2000,272.7472527,0,1
4,AL,MO,2001,263.4782609,9,1
3,AL,MO,2001,284.4565217,6,1
2,AL,MO,2001,350.6593406,3,1
1,AL,MO,2001,294.1111111,0,1
4,AL,MO,2002,285.6521739,9,1
3,AL,MO,2002,280.9782609,6,1
2,AL,MO,2002,301.4285714,3,1
1,AL,MO,2002,236.4444445,0,1
4,AL,MO,2003,286.4130435,9,1
3,AL,MO,2003,300.4347826,6,1
2,AL,MO,2003,280.1098901,3,1
1,AL,MO,2003,249.7777778,0,1
4,AL,MO,2004,285.5434783,9,1
3,AL,MO,2004,277.826087,6,1
2,AL,MO,2004,284.3956044,3,1
1,AL,MO,2004,240.3296703,0,1
